observed,fitted,residual,standardized_residual
1.0,-0.042698539481458075,1.042698539481458,0.8829185366672422
1.0,0.8703063454627296,0.12969365453727044,0.10794571510480475
2.0,1.0739649471172508,0.9260350528827492,0.7715296005249165
2.0,1.0698859550964734,0.9301140449035266,0.7741690633595324
2.0,1.0586477856306713,0.9413522143693287,0.7821312331217937
1.0,1.0222137715695794,-0.022213771569579377,-0.01841943086896432
3.0,0.9349468898999755,2.0650531101000245,1.7138707121633492
3.0,0.9539552742477273,2.0460447257522727,1.6973750028156134
3.0,0.6427008570277879,2.357299142972212,1.97078136822607
3.0,0.5700047910234427,2.4299952089765573,2.0346938152615817
3.0,0.5657098605194677,2.4342901394805323,2.038471875562831
1.0,0.9372752279781533,0.06272477202184668,0.0520549566438936
1.0,0.918153338209549,0.08184666179045097,0.06795593493218832
1.0,0.9191363141771807,0.08086368582281933,0.06713811265728645
-1.0,0.9191363141771807,-1.9191363141771807,-1.5933875478819317
1.0,1.0779504347039441,-0.07795043470394414,-0.06502644869418649
1.0,1.0558771841267356,-0.05587718412673559,-0.04641197304576766
1.0,1.0739649471172508,-0.07396494711725077,-0.061624174943024045
1.0,1.0708697053882665,-0.07086970538826654,-0.059000171596552735
1.0,1.054335803264144,-0.05433580326414389,-0.0451248109409935
1.0,1.0687060593884075,-0.06870605938840746,-0.05717285963735528
1.0,1.0534394512381628,-0.05343945123816285,-0.044376693863093924
1.0,1.0651439288101332,-0.0651439288101332,-0.054174078268699404
1.0,1.0513812758498815,-0.0513812758498815,-0.04265990973252295
2.0,1.057808026192483,0.9421919738075171,0.782753492558425
0.0,0.9557005150905997,-0.9557005150905997,-0.7928097597391
0.0,0.965097021225036,-0.965097021225036,-0.8004603184004178
0.0,0.41014019925619216,-0.41014019925619216,-0.34456928045827084
0.0,0.1988086184988953,-0.1988086184988953,-0.16790994062208706
0.0,0.44401763838654507,-0.44401763838654507,-0.37275976171092534
3.0,0.7243787801782655,2.2756212198217343,1.8924565964879423
3.0,0.6572369038424981,2.342763096157502,1.9480979875805802
1.0,0.6572369038424981,0.3427630961575019,0.2850207513241565
0.0,0.7725885598343789,-0.7725885598343789,-0.6426238184916041
0.0,0.5973839664027938,-0.5973839664027938,-0.49679526085346976
0.0,0.5622675367618613,-0.5622675367618613,-0.46766044649296507
0.0,0.33295809925855413,-0.33295809925855413,-0.27775623051278314
0.0,0.7205198061813356,-0.7205198061813356,-0.5991934071792636
0.0,0.5384286022227232,-0.5384286022227232,-0.44789576048992075
0.0,0.502028228246244,-0.502028228246244,-0.4177341837782723
0.0,0.2649373099214405,-0.2649373099214405,-0.22138140189360805
0.0,0.7205198061813356,-0.7205198061813356,-0.5991934071792636
0.0,0.5384286022227232,-0.5384286022227232,-0.44789576048992075
0.0,0.6663111453023804,-0.6663111453023804,-0.5540642137652765
1.0,1.0739649471172508,-0.07396494711725077,-0.061624174943024045
1.0,1.027352132382107,-0.027352132382107097,-0.0226825597504415
1.0,1.0658789919609049,-0.06587899196090485,-0.054792035890301335
1.0,1.0616960779768727,-0.06169607797687271,-0.051280505812683466
1.0,1.0072849384775204,-0.007284938477520431,-0.006039742290424333
-1.0,0.8481903452727173,-1.8481903452727173,-1.5373938518196093
3.0,0.9454607189161355,2.0545392810838647,1.7112014962730708
3.0,0.9762689780639346,2.023731021936065,1.6860976693419587
3.0,0.9927310687842918,2.007268931215708,1.6726963575536327
3.0,0.9927310687842918,2.007268931215708,1.6726963575536327
3.0,0.9594645021874324,2.0405354978125674,1.6997868769865245
1.0,0.4094157560355367,0.5905842439644633,0.49197419826013755
0.0,0.8218026077220628,-0.8218026077220628,-0.6840909886248798
2.0,0.8900126380826126,1.1099873619173874,0.9222844726531384
3.0,0.7709876857950908,2.229012314204909,1.8579415784427018
2.0,0.7456701958136533,1.2543298041863467,1.0461760832854792
3.0,0.7372511402216975,2.2627488597783025,1.887636922351035
2.0,0.7003337040522726,1.2996662959477274,1.0851600428158652
3.0,0.6623539356280808,2.3376460643719192,1.9535058586046241
2.0,0.6315020108057814,1.3684979891942186,1.1443882910264291
2.0,1.048307196593907,0.951692803406093,0.7899662936342093
2.0,1.0296994437944378,0.9703005562055622,0.8047002787792267
2.0,0.6638315108548531,1.3361684891451469,1.1737388616055888
0.0,1.0222137715695794,-1.0222137715695794,-0.8476091437130807
0.0,1.0076253949926648,-1.0076253949926648,-0.8353952601238608
0.0,0.9486516406137606,-0.9486516406137606,-0.78707875154258
0.0,0.6019512801833002,-0.6019512801833002,-0.5275783608877571
0.0,0.5366687547547806,-0.5366687547547806,-0.47002479561947014
0.0,0.9700780771085844,-0.9700780771085844,-0.8045222358907407
0.0,0.8926593094671245,-0.8926593094671245,-0.7416548309251053
0.0,0.5847863396354835,-0.5847863396354835,-0.5123837402460213
0.0,0.4504299199804027,-0.4504299199804027,-0.39451490078952983
1.0,1.0624820744566579,-0.06248207445665788,-0.051939478140821775
1.0,1.0506824840548679,-0.05068248405486786,-0.042077327521480634
1.0,1.056311211992778,-0.056311211992778,-0.046774583463850695
0.0,0.9741511422033264,-0.9741511422033264,-0.8078477074773556
0.0,0.6441735927285519,-0.6441735927285519,-0.565299017838312
0.0,0.06945153463644482,-0.06945153463644482,-0.06110444708931013
0.0,1.0404942480956507,-1.0404942480956507,-0.8632710192518099
0.0,1.0328530729185887,-1.0328530729185887,-0.8566607173561913
0.0,0.9761611469751696,-0.9761611469751696,-0.8094902706099901
0.0,0.9761611469751696,-0.9761611469751696,-0.8094902706099901
0.0,1.0370155318369583,-1.0370155318369583,-0.8602480688554979
0.0,1.0291168603854395,-1.0291168603854395,-0.8534646047606694
0.0,1.0237462763819214,-1.0237462763819214,-0.8489040734590483
1.0,1.3055265298905552,-0.3055265298905552,-0.2570706404700042
1.0,1.2937095888891503,-0.29370958888915033,-0.24684753174233173
1.0,1.271043060144917,-0.27104306014491697,-0.22741273279434704
1.0,1.2568492304562178,-0.25684923045621777,-0.21532524594037794
2.0,1.1361756701263588,0.8638243298736412,0.7213852571692774
2.0,1.1385207923998342,0.8614792076001658,0.7194606175980179
2.0,1.129668222768143,0.8703317772318571,0.7267271911328939
2.0,1.0476521032008914,0.9523478967991086,0.7941613575847432
2.0,1.023207941048237,0.9767920589517629,0.8142822681207484
2.0,0.8135986008370171,1.186401399162983,0.9870522804031971
-1.0,0.9548293094838578,-1.9548293094838578,-1.6216746140977654
-1.0,0.8792491007077152,-1.8792491007077152,-1.5619139747844044
-1.0,0.9136949296915096,-1.9136949296915096,-1.589090465842302
-1.0,0.9136949296915096,-1.9136949296915096,-1.589090465842302
-1.0,0.8910734288584594,-1.8910734288584594,-1.571241392315172
3.0,0.8127028295541574,2.1872971704458424,1.8197588613434674
3.0,0.7762919042148793,2.2237080957851205,1.849670099423944
-1.0,0.6653057258806727,-1.6653057258806727,-1.384767450550797
-1.0,0.6450487819035471,-1.645048781903547,-1.367927737070491
2.0,0.9816950751591254,1.0183049248408746,0.8443750468949685
2.0,1.0010357545485205,0.9989642454514795,0.8282134718337382
2.0,0.9805209056266522,1.0194790943733478,0.8453612782367239
2.0,0.9999719405622436,1.0000280594377564,0.8290976963684485
2.0,0.9761611469751696,1.0238388530248304,0.8490274303215773
2.0,0.9578661494788725,1.0421338505211275,0.8644737625063481
2.0,0.9659342712791013,1.0340657287208987,0.8576507373484352
3.0,0.9844100448110686,2.0155899551889314,1.6712664643218107
3.0,0.9967422986066539,2.003257701393346,1.6608708633762717
0.0,0.7689709941118545,-0.7689709941118545,-0.6409905644804653
0.0,0.8218026077220628,-0.8218026077220628,-0.6840909886248798
0.0,0.8315566078953935,-0.8315566078953935,-0.6920300599037486
-2.0,0.8686060584448254,-2.8686060584448256,-2.387545306740846
-1.0,0.7595377211768561,-1.7595377211768561,-1.4634600616955913
-2.0,0.8488493781265445,-2.8488493781265447,-2.370738272567399
-1.0,0.752017847240271,-1.752017847240271,-1.4571591075527703
-2.0,0.7491862222928198,-2.7491862222928196,-2.286481241706881
-1.0,0.6389165209373122,-1.6389165209373122,-1.362835408069402
-1.0,0.834006095914914,-1.834006095914914,-1.5260484148394624
-1.0,0.7454008186600205,-1.7454008186600205,-1.4516176363922533
-1.0,0.77998393007782,-1.77998393007782,-1.4806101682587447
-1.0,0.5761932447270881,-1.576193244727088,-1.3108956924178148
-1.0,0.7330200883415341,-1.733020088341534,-1.4412568623853512
